code,name,market,price,volume_ratio,price_change_pct,score
044490,태웅,KOSDAQ,37250,6.91,11.69,12.75
024850,HLB이노베이션,KOSDAQ,15690,3.55,13.61,10.35
092870,엑시콘,KOSDAQ,31050,3.56,11.69,9.41
232140,와이씨,KOSDAQ,12050,3.61,7.88,7.55
253590,네오셈,KOSDAQ,11550,2.73,7.44,6.46
175330,JB금융지주,KOSPI,30550,2.3,4.44,4.52
138040,메리츠금융지주,KOSPI,129800,2.42,3.51,4.17
