code,name,market,price,volume_ratio,price_change_pct,score
033790,피노,KOSDAQ,8830,3.19,12.48,9.43
088350,한화생명,KOSPI,6110,4.48,5.89,7.43
010140,삼성중공업,KOSPI,21650,2.92,8.58,7.21
011170,롯데케미칼,KOSPI,61000,2.2,6.46,5.43
175330,JB금융지주,KOSPI,31600,2.74,3.44,4.46
