code,name,market,price,volume_ratio,price_change_pct,score
161580,필옵틱스,KOSDAQ,33500,11.95,29.84,26.87
160190,하이젠알앤엠,KOSDAQ,21800,3.56,13.66,10.39
336260,두산퓨얼셀,KOSPI,49900,3.12,13.8,10.02
083650,비에이치아이,KOSDAQ,67700,3.5,12.83,9.92
052690,한전기술,KOSPI,122300,2.71,13.66,9.54
000990,DB하이텍,KOSPI,100800,2.42,12.12,8.48
000500,가온전선,KOSPI,234500,2.63,10.61,7.93
034020,두산에너빌리티,KOSPI,87900,2.42,10.98,7.91
437730,삼현,KOSDAQ,33850,2.12,3.99,4.12
